# Time-averaged data for fix msdDump
# TimeStep c_msdID[4]
15000 0
15015 0.0346378
15030 0.0659316
15045 0.0880282
15060 0.109476
15075 0.128501
15090 0.140646
15105 0.149673
15120 0.153436
15135 0.155889
15150 0.156425
15165 0.154448
15180 0.151747
15195 0.147972
15210 0.142803
15225 0.138585
15240 0.1345
15255 0.129684
15270 0.126978
15285 0.125223
15300 0.123358
15315 0.122344
15330 0.123023
15345 0.123313
15360 0.123969
15375 0.124286
15390 0.124754
15405 0.125373
15420 0.125804
15435 0.125872
15450 0.125721
15465 0.125556
15480 0.124992
15495 0.125278
15510 0.124885
15525 0.124227
15540 0.123782
15555 0.123605
15570 0.123641
15585 0.123955
15600 0.124319
15615 0.125137
15630 0.12595
15645 0.126302
15660 0.126811
15675 0.127595
15690 0.128303
15705 0.128676
15720 0.128315
15735 0.12771
15750 0.127732
15765 0.126617
15780 0.12496
15795 0.124278
15810 0.123091
15825 0.121969
15840 0.121848
15855 0.121741
15870 0.1224
15885 0.123016
15900 0.123264
15915 0.12352
15930 0.123636
15945 0.124722
15960 0.125266
15975 0.125548
15990 0.125595
16005 0.125421
16020 0.125523
16035 0.125279
16050 0.125552
16065 0.125869
16080 0.125627
16095 0.125852
16110 0.126252
16125 0.127434
16140 0.12859
16155 0.129636
16170 0.131505
16185 0.13247
16200 0.133389
16215 0.134309
16230 0.134772
16245 0.134154
16260 0.133242
16275 0.132399
16290 0.131509
16305 0.130701
16320 0.130081
16335 0.129504
16350 0.129565
16365 0.129944
16380 0.129607
16395 0.13019
16410 0.130219
16425 0.130058
16440 0.129081
16455 0.127943
16470 0.127043
16485 0.126437
16500 0.126753
16515 0.127204
16530 0.126692
16545 0.125868
16560 0.125513
16575 0.125193
16590 0.124648
16605 0.124868
16620 0.125588
16635 0.126375
16650 0.126701
16665 0.127333
16680 0.127969
16695 0.128668
16710 0.127941
16725 0.127299
16740 0.126943
16755 0.126817
16770 0.127628
16785 0.128095
16800 0.128385
16815 0.128166
16830 0.128445
16845 0.128036
16860 0.128303
16875 0.128986
16890 0.129668
16905 0.129397
16920 0.129258
16935 0.129645
16950 0.129944
16965 0.130555
16980 0.131569
16995 0.132188
17010 0.132575
17025 0.131611
17040 0.130137
17055 0.129282
17070 0.127712
17085 0.127041
17100 0.126823
17115 0.127194
17130 0.127082
17145 0.126218
17160 0.125586
17175 0.125186
17190 0.124969
17205 0.125564
17220 0.12627
17235 0.126682
17250 0.1272
17265 0.127529
17280 0.127705
17295 0.127086
17310 0.126782
17325 0.125918
17340 0.1246
17355 0.122881
17370 0.12233
17385 0.122391
17400 0.122983
17415 0.123197
17430 0.12367
17445 0.124785
17460 0.126098
17475 0.1268
17490 0.127127
17505 0.127026
17520 0.127298
