# Time-averaged data for fix msdDump
# TimeStep c_msdID[4]
225000 0
225015 0.0869739
225030 0.171045
225045 0.233285
225060 0.286617
225075 0.332486
225090 0.37271
225105 0.403331
225120 0.424494
225135 0.435723
225150 0.440313
225165 0.440375
225180 0.436708
225195 0.429354
225210 0.420174
225225 0.409013
225240 0.401313
225255 0.394707
225270 0.389443
225285 0.385603
225300 0.383108
225315 0.381155
225330 0.379857
225345 0.380062
225360 0.381057
225375 0.38382
225390 0.384998
225405 0.385408
225420 0.38521
225435 0.384396
225450 0.382636
225465 0.381953
225480 0.381885
225495 0.381741
225510 0.38019
225525 0.377293
225540 0.374156
225555 0.374017
225570 0.370875
225585 0.367775
225600 0.365384
225615 0.361833
225630 0.358445
225645 0.35469
225660 0.352551
225675 0.353948
225690 0.357408
225705 0.358386
225720 0.356772
225735 0.357404
225750 0.361058
225765 0.366365
225780 0.371171
225795 0.373618
225810 0.372478
225825 0.371428
225840 0.371358
225855 0.371869
225870 0.372027
225885 0.371452
225900 0.371164
225915 0.371247
225930 0.370455
225945 0.369422
225960 0.369881
225975 0.369247
225990 0.369192
226005 0.369134
226020 0.369131
226035 0.371525
226050 0.373808
226065 0.374016
226080 0.373227
226095 0.37442
226110 0.376009
226125 0.377573
226140 0.378638
226155 0.380028
226170 0.381727
226185 0.382615
226200 0.38313
226215 0.384043
226230 0.384472
226245 0.384664
226260 0.383741
226275 0.383136
226290 0.382699
226305 0.381664
226320 0.381217
226335 0.381061
226350 0.380571
226365 0.378013
226380 0.376421
226395 0.375746
226410 0.375885
226425 0.376793
226440 0.377709
226455 0.378519
226470 0.377822
226485 0.376538
226500 0.375079
226515 0.374079
226530 0.371431
226545 0.368075
226560 0.367262
226575 0.367192
226590 0.367308
226605 0.367098
226620 0.367346
226635 0.366983
226650 0.366385
226665 0.365727
226680 0.364916
226695 0.365565
226710 0.365304
226725 0.366661
226740 0.367445
226755 0.36901
226770 0.371687
226785 0.371409
226800 0.370745
226815 0.372629
226830 0.375535
226845 0.378557
226860 0.381166
226875 0.381946
226890 0.381519
226905 0.381982
226920 0.380745
226935 0.378393
226950 0.376118
226965 0.375542
226980 0.377405
226995 0.381107
227010 0.383876
227025 0.385641
227040 0.388005
227055 0.391136
227070 0.394656
227085 0.396009
227100 0.396437
227115 0.394705
227130 0.393187
227145 0.391911
227160 0.390245
227175 0.389193
227190 0.38963
227205 0.388635
227220 0.389238
227235 0.388349
227250 0.386046
227265 0.383606
227280 0.381854
227295 0.377457
227310 0.37513
227325 0.371735
227340 0.36993
227355 0.368464
227370 0.366675
227385 0.36571
227400 0.365769
227415 0.365395
227430 0.364978
227445 0.366947
227460 0.367939
227475 0.36939
227490 0.370335
227505 0.372522
227520 0.377776
227535 0.380704
227550 0.382515
227565 0.383986
227580 0.382781
227595 0.383693
227610 0.385102
227625 0.383293
227640 0.382019
227655 0.379698
227670 0.378076
227685 0.379187
227700 0.379603
227715 0.382216
227730 0.385476
227745 0.388516
227760 0.390556
227775 0.394287
227790 0.396682
227805 0.397251
227820 0.399565
227835 0.400421
227850 0.400494
227865 0.401602
227880 0.401561
227895 0.401492
227910 0.403039
227925 0.402226
227940 0.399578
227955 0.396512
227970 0.394045
227985 0.392265
228000 0.389919
228015 0.38701
228030 0.385088
228045 0.384495
228060 0.385335
228075 0.386512
228090 0.386435
228105 0.38592
228120 0.385447
228135 0.385859
228150 0.386262
228165 0.386541
228180 0.387313
228195 0.385298
228210 0.383024
228225 0.381043
228240 0.380244
228255 0.377848
228270 0.378455
228285 0.378703
228300 0.376475
228315 0.378604
228330 0.38032
228345 0.382029
228360 0.382169
228375 0.383959
228390 0.383036
228405 0.383581
228420 0.384516
228435 0.382692
228450 0.382062
228465 0.381825
228480 0.379951
228495 0.379184
228510 0.380192
228525 0.383304
228540 0.385256
228555 0.385813
228570 0.388285
228585 0.391394
228600 0.392369
228615 0.393285
228630 0.394726
228645 0.395556
228660 0.396455
228675 0.395294
228690 0.393206
228705 0.392525
228720 0.39332
228735 0.393514
228750 0.392707
228765 0.390634
228780 0.389314
228795 0.389704
228810 0.389426
228825 0.387397
228840 0.384421
228855 0.381072
228870 0.381843
228885 0.379727
228900 0.379977
228915 0.380279
228930 0.382367
228945 0.383962
228960 0.386399
228975 0.389038
228990 0.390995
229005 0.39222
229020 0.394855
229035 0.393759
229050 0.390139
229065 0.387968
229080 0.384841
229095 0.384771
229110 0.384367
229125 0.385214
229140 0.38558
229155 0.386439
229170 0.388862
229185 0.391794
229200 0.392953
229215 0.390874
229230 0.387073
229245 0.382576
229260 0.381734
229275 0.380667
229290 0.378093
229305 0.376924
229320 0.374199
229335 0.374611
229350 0.376907
229365 0.380471
229380 0.382749
229395 0.384631
229410 0.388269
229425 0.389864
229440 0.389684
229455 0.388993
229470 0.388619
229485 0.388963
229500 0.388085
229515 0.387863
229530 0.387369
229545 0.386072
229560 0.385749
229575 0.385507
229590 0.385317
229605 0.384841
229620 0.384237
229635 0.383979
229650 0.384868
229665 0.385671
229680 0.385824
229695 0.386547
229710 0.385924
229725 0.384498
229740 0.383393
229755 0.38335
229770 0.384644
229785 0.38158
229800 0.37924
229815 0.377896
229830 0.377229
229845 0.376507
229860 0.378431
229875 0.377446
229890 0.380155
229905 0.382201
229920 0.383904
229935 0.385127
229950 0.384121
229965 0.38517
229980 0.384077
229995 0.382381
230010 0.381738
230025 0.381453
230040 0.380547
230055 0.37821
230070 0.376861
230085 0.379233
230100 0.382319
230115 0.385097
230130 0.386592
230145 0.387316
230160 0.389531
230175 0.392921
230190 0.393704
230205 0.392293
230220 0.390057
230235 0.388208
230250 0.389295
230265 0.387543
230280 0.385895
230295 0.385282
230310 0.38397
230325 0.384402
230340 0.380686
230355 0.379505
230370 0.379064
230385 0.379162
230400 0.379923
230415 0.381296
230430 0.381533
230445 0.381667
230460 0.38331
230475 0.384028
230490 0.38351
230505 0.382332
230520 0.382783
230535 0.384201
230550 0.386457
230565 0.387375
230580 0.387656
230595 0.388018
230610 0.38881
230625 0.388145
230640 0.387054
230655 0.385136
230670 0.384265
230685 0.38432
230700 0.382502
230715 0.381641
230730 0.378486
230745 0.377811
230760 0.379146
230775 0.38223
230790 0.384873
230805 0.385218
230820 0.384301
230835 0.382938
230850 0.384574
230865 0.384277
230880 0.382242
230895 0.38237
230910 0.382989
230925 0.381106
230940 0.379519
230955 0.380913
230970 0.381479
230985 0.380177
231000 0.379685
231015 0.380686
231030 0.382462
231045 0.381949
231060 0.381677
231075 0.381527
231090 0.382124
231105 0.384095
231120 0.386177
231135 0.386189
231150 0.385592
231165 0.382913
231180 0.379774
231195 0.378091
231210 0.375821
231225 0.374724
231240 0.377045
231255 0.378974
231270 0.381053
231285 0.381384
231300 0.380699
231315 0.381872
231330 0.383485
231345 0.384054
231360 0.385125
231375 0.386218
231390 0.386485
231405 0.38665
231420 0.385764
231435 0.38545
231450 0.386374
231465 0.38728
231480 0.386441
231495 0.385814
231510 0.38528
231525 0.38554
231540 0.38428
231555 0.382924
231570 0.380753
231585 0.378581
231600 0.377004
231615 0.378338
231630 0.378223
231645 0.381293
231660 0.383804
231675 0.384361
231690 0.386743
231705 0.386882
231720 0.387511
231735 0.386949
231750 0.382063
231765 0.381905
231780 0.383386
231795 0.38253
231810 0.381939
231825 0.382474
231840 0.383477
231855 0.382981
231870 0.382094
231885 0.380177
231900 0.379152
231915 0.38019
231930 0.379985
231945 0.381526
231960 0.386172
231975 0.388091
231990 0.389717
232005 0.391028
