# Time-averaged data for fix msdDump
# TimeStep c_msdID[4]
375000 0
375015 0.12376
375030 0.254079
375045 0.355166
375060 0.452915
375075 0.537515
375090 0.611182
375105 0.669985
375120 0.715092
375135 0.747466
375150 0.773622
375165 0.79104
375180 0.804159
375195 0.813748
375210 0.81552
375225 0.814931
375240 0.817553
375255 0.8183
375270 0.819804
375285 0.820949
375300 0.825873
375315 0.82768
375330 0.826145
375345 0.82825
375360 0.829951
375375 0.833226
375390 0.840059
375405 0.846073
375420 0.852585
375435 0.857393
375450 0.857307
375465 0.859921
375480 0.860934
375495 0.861677
375510 0.862084
375525 0.860688
375540 0.860217
375555 0.859674
375570 0.859924
375585 0.86271
375600 0.863489
375615 0.86423
375630 0.861138
375645 0.85706
375660 0.853073
375675 0.849073
375690 0.847777
375705 0.839562
375720 0.838338
375735 0.837486
375750 0.83323
375765 0.830899
375780 0.829251
375795 0.827164
375810 0.825995
375825 0.828667
375840 0.832728
375855 0.835308
375870 0.840566
375885 0.844112
375900 0.843633
375915 0.839754
375930 0.837795
375945 0.841874
375960 0.84313
375975 0.843239
375990 0.847553
376005 0.845315
376020 0.845288
376035 0.84541
376050 0.847101
376065 0.844994
376080 0.844657
376095 0.840751
376110 0.838166
376125 0.835977
376140 0.840871
376155 0.847678
376170 0.851977
376185 0.856289
376200 0.861699
376215 0.859949
376230 0.854937
376245 0.853192
376260 0.858146
376275 0.863758
376290 0.863202
376305 0.862027
376320 0.86347
376335 0.870587
376350 0.876478
376365 0.878153
376380 0.877663
376395 0.877831
376410 0.872683
376425 0.86681
376440 0.862247
376455 0.858836
376470 0.856955
376485 0.856178
376500 0.851068
376515 0.846286
376530 0.842459
376545 0.84018
376560 0.835456
376575 0.83699
376590 0.840844
376605 0.846404
376620 0.848542
376635 0.851166
376650 0.852751
376665 0.851213
376680 0.852457
376695 0.856737
376710 0.860052
376725 0.862583
376740 0.864598
376755 0.866974
376770 0.868047
376785 0.864818
376800 0.862499
376815 0.857662
376830 0.856344
376845 0.860677
376860 0.863295
376875 0.864617
376890 0.870337
376905 0.873615
376920 0.873533
376935 0.876352
376950 0.876535
376965 0.877897
376980 0.875384
376995 0.872515
377010 0.872478
377025 0.867498
377040 0.866871
377055 0.868135
377070 0.865212
377085 0.863711
377100 0.864298
377115 0.864341
377130 0.865239
377145 0.868943
377160 0.870826
377175 0.872224
377190 0.866982
377205 0.861523
377220 0.858342
377235 0.853938
377250 0.851939
377265 0.852126
377280 0.850218
377295 0.848261
377310 0.844355
377325 0.842308
377340 0.843602
377355 0.843348
377370 0.842378
377385 0.844553
377400 0.842515
377415 0.840444
377430 0.839035
377445 0.840048
377460 0.838865
377475 0.838505
377490 0.839653
377505 0.839702
377520 0.840872
377535 0.838591
377550 0.837695
377565 0.835423
377580 0.834705
377595 0.833912
377610 0.835666
377625 0.838693
377640 0.842946
377655 0.841791
377670 0.844974
377685 0.849805
377700 0.854244
377715 0.858906
377730 0.863227
377745 0.865152
377760 0.867749
377775 0.865416
377790 0.863318
377805 0.864254
377820 0.86435
377835 0.862369
377850 0.862564
377865 0.863014
377880 0.860796
377895 0.856036
377910 0.85151
377925 0.848874
377940 0.846446
377955 0.847134
377970 0.84955
377985 0.854691
378000 0.85555
378015 0.855896
378030 0.855686
378045 0.859298
