# Time-averaged data for fix msdDump
# TimeStep c_msdID[4]
195000 0
195015 0.0789295
195030 0.155761
195045 0.213816
195060 0.265977
195075 0.309177
195090 0.345324
195105 0.370863
195120 0.386256
195135 0.394445
195150 0.397153
195165 0.3944
195180 0.38687
195195 0.377897
195210 0.367739
195225 0.35715
195240 0.346927
195255 0.336306
195270 0.327359
195285 0.320776
195300 0.317023
195315 0.315177
195330 0.316874
195345 0.318105
195360 0.320657
195375 0.323427
195390 0.325572
195405 0.327099
195420 0.328879
195435 0.33003
195450 0.330314
195465 0.329469
195480 0.332633
195495 0.334626
195510 0.335841
195525 0.338137
195540 0.337844
195555 0.339002
195570 0.339646
195585 0.340874
195600 0.337783
195615 0.3343
195630 0.33194
195645 0.329782
195660 0.329687
195675 0.327757
195690 0.32814
195705 0.329173
195720 0.330726
195735 0.331689
195750 0.331444
195765 0.329475
195780 0.328622
195795 0.327904
195810 0.327056
195825 0.32573
195840 0.32561
195855 0.326118
195870 0.32601
195885 0.326653
195900 0.328295
195915 0.329362
195930 0.329365
195945 0.331747
195960 0.332627
195975 0.332214
195990 0.333225
196005 0.334782
196020 0.336839
196035 0.338865
196050 0.340876
196065 0.342504
196080 0.343122
196095 0.342619
196110 0.343416
196125 0.343088
196140 0.344121
196155 0.343929
196170 0.34241
196185 0.341535
196200 0.341442
196215 0.341339
196230 0.341893
196245 0.342157
196260 0.344227
196275 0.346616
196290 0.34636
196305 0.345304
196320 0.345942
196335 0.346705
196350 0.345682
196365 0.346121
196380 0.344818
196395 0.344569
196410 0.343441
196425 0.341797
196440 0.341913
196455 0.341244
196470 0.34014
196485 0.339484
196500 0.339024
196515 0.33592
196530 0.335902
196545 0.335256
196560 0.336845
196575 0.337915
196590 0.336199
196605 0.334528
196620 0.330839
196635 0.329171
196650 0.327594
196665 0.327243
196680 0.327481
196695 0.327606
196710 0.328073
196725 0.327521
196740 0.32744
196755 0.326561
196770 0.325869
196785 0.328724
196800 0.331585
196815 0.334235
196830 0.338297
196845 0.339265
196860 0.339841
196875 0.341154
196890 0.340725
196905 0.339882
196920 0.339236
196935 0.337373
196950 0.335663
196965 0.336586
196980 0.336387
196995 0.336526
197010 0.339203
197025 0.340607
197040 0.342881
197055 0.345049
197070 0.344639
197085 0.343491
197100 0.345498
197115 0.347367
197130 0.348541
197145 0.350792
197160 0.350524
197175 0.35265
197190 0.353645
197205 0.353684
197220 0.355876
197235 0.357808
197250 0.359754
197265 0.36061
197280 0.362122
197295 0.3601
197310 0.357537
197325 0.354647
197340 0.352461
197355 0.352226
197370 0.352252
197385 0.349655
197400 0.346983
197415 0.34485
197430 0.342192
197445 0.34143
197460 0.34048
197475 0.340104
197490 0.339341
197505 0.339829
197520 0.34098
197535 0.340843
197550 0.340811
197565 0.341461
197580 0.342609
197595 0.343366
197610 0.344057
197625 0.343434
197640 0.342739
197655 0.341
197670 0.340145
197685 0.339185
197700 0.337257
197715 0.337494
197730 0.338184
197745 0.337962
197760 0.339127
197775 0.339275
197790 0.340786
197805 0.341811
197820 0.342388
197835 0.3421
197850 0.342032
197865 0.342193
197880 0.342498
197895 0.34235
197910 0.341486
197925 0.339901
197940 0.340638
197955 0.34237
197970 0.346524
197985 0.349058
198000 0.351665
198015 0.352206
198030 0.351878
198045 0.350134
198060 0.349011
198075 0.348328
198090 0.345395
198105 0.344356
198120 0.343152
198135 0.343718
198150 0.344369
198165 0.344825
198180 0.346534
198195 0.347715
198210 0.346875
198225 0.348106
198240 0.349024
198255 0.35023
198270 0.35015
198285 0.347583
198300 0.34498
198315 0.341678
198330 0.339416
198345 0.336251
198360 0.33433
198375 0.332994
198390 0.333685
198405 0.334347
198420 0.335956
198435 0.339784
198450 0.341559
198465 0.344626
198480 0.347521
198495 0.348746
198510 0.34954
198525 0.350028
198540 0.351296
198555 0.351466
198570 0.352054
198585 0.350483
198600 0.34937
198615 0.351506
198630 0.351583
198645 0.351838
198660 0.351934
198675 0.352026
198690 0.352786
198705 0.352733
198720 0.351967
198735 0.353587
198750 0.35398
198765 0.354139
198780 0.35356
198795 0.352705
198810 0.352438
198825 0.349216
198840 0.348092
198855 0.346965
198870 0.348366
198885 0.349555
198900 0.350118
198915 0.351236
198930 0.352803
198945 0.351819
198960 0.349052
198975 0.346662
198990 0.347286
199005 0.348467
199020 0.349746
199035 0.350996
199050 0.352441
199065 0.354275
199080 0.35459
199095 0.354755
199110 0.35329
199125 0.351261
199140 0.349326
199155 0.346131
199170 0.344308
199185 0.343374
199200 0.343016
199215 0.344081
199230 0.344796
199245 0.347407
199260 0.346706
199275 0.345715
199290 0.346185
199305 0.347447
199320 0.348411
199335 0.34883
199350 0.350757
199365 0.349295
199380 0.346218
199395 0.343612
199410 0.342636
199425 0.342819
199440 0.343336
199455 0.345775
199470 0.347888
199485 0.349818
199500 0.350883
199515 0.351529
199530 0.351744
199545 0.351135
199560 0.351772
199575 0.351556
199590 0.352201
199605 0.353605
199620 0.352858
199635 0.353609
199650 0.353472
199665 0.353117
199680 0.3543
199695 0.356562
199710 0.356779
199725 0.354215
199740 0.352574
199755 0.352242
199770 0.351351
199785 0.352847
199800 0.353237
199815 0.352725
199830 0.352963
199845 0.353118
199860 0.354049
199875 0.354086
199890 0.351477
199905 0.351418
199920 0.351441
199935 0.349185
199950 0.347258
199965 0.346307
199980 0.347026
199995 0.348217
200010 0.347871
200025 0.347457
200040 0.347031
200055 0.347742
200070 0.347691
200085 0.347386
200100 0.348179
200115 0.349799
200130 0.350462
200145 0.350176
200160 0.350525
200175 0.350562
200190 0.34876
200205 0.348788
200220 0.3472
200235 0.347504
200250 0.348133
200265 0.349387
200280 0.350768
200295 0.351593
200310 0.353343
200325 0.355491
200340 0.356874
200355 0.359045
200370 0.357866
200385 0.356853
200400 0.35597
200415 0.355709
200430 0.355262
200445 0.356033
200460 0.356594
200475 0.359026
200490 0.357749
200505 0.355991
200520 0.355523
200535 0.352908
200550 0.350998
200565 0.352203
200580 0.353533
200595 0.353871
200610 0.353359
200625 0.354752
200640 0.356184
200655 0.35753
200670 0.357659
200685 0.356241
200700 0.356438
200715 0.35667
200730 0.357268
200745 0.356975
200760 0.355762
200775 0.353933
200790 0.352743
200805 0.353337
200820 0.356186
200835 0.358776
200850 0.359417
200865 0.357969
200880 0.357805
200895 0.357782
200910 0.358589
200925 0.358227
200940 0.359147
200955 0.359378
200970 0.359717
200985 0.359807
201000 0.359773
201015 0.358346
201030 0.356613
201045 0.356567
201060 0.355571
201075 0.353556
201090 0.352873
201105 0.352851
201120 0.35517
201135 0.357087
201150 0.358428
201165 0.359224
201180 0.359209
201195 0.35876
201210 0.358887
201225 0.358673
201240 0.358666
201255 0.358125
201270 0.357812
201285 0.35556
201300 0.355782
201315 0.356462
201330 0.356528
201345 0.355965
201360 0.354694
201375 0.353324
201390 0.353364
201405 0.35308
201420 0.352479
201435 0.355792
201450 0.35646
201465 0.35856
201480 0.359668
201495 0.358505
201510 0.358003
201525 0.357378
201540 0.356086
201555 0.357302
201570 0.361055
201585 0.365014
201600 0.367314
201615 0.367484
201630 0.369476
201645 0.37169
201660 0.372359
201675 0.369421
201690 0.36684
201705 0.365176
201720 0.364017
