# Time-averaged data for fix msdDump
# TimeStep c_msdID[4]
165000 0
165015 0.0707462
165030 0.137553
165045 0.189619
165060 0.23644
165075 0.274402
165090 0.304813
165105 0.327415
165120 0.34213
165135 0.349729
165150 0.351159
165165 0.347581
165180 0.342597
165195 0.335261
165210 0.324886
165225 0.313961
165240 0.303696
165255 0.293922
165270 0.286064
165285 0.282165
165300 0.279574
165315 0.278583
165330 0.278972
165345 0.281181
165360 0.283498
165375 0.286725
165390 0.290191
165405 0.294054
165420 0.298059
165435 0.300516
165450 0.301181
165465 0.300515
165480 0.2981
165495 0.295729
165510 0.295279
165525 0.295753
165540 0.293797
165555 0.292022
165570 0.291262
165585 0.28882
165600 0.288183
165615 0.28543
165630 0.282491
165645 0.280833
165660 0.28081
165675 0.281898
165690 0.28335
165705 0.2846
165720 0.284333
165735 0.283603
165750 0.282692
165765 0.281814
165780 0.281742
165795 0.281122
165810 0.279
165825 0.277463
165840 0.277228
165855 0.279235
165870 0.282091
165885 0.284353
165900 0.286275
165915 0.28796
165930 0.288903
165945 0.291094
165960 0.290016
165975 0.28997
165990 0.291215
166005 0.293932
166020 0.294788
166035 0.296376
166050 0.297626
166065 0.299597
166080 0.301227
166095 0.30002
166110 0.298429
166125 0.29677
166140 0.294811
166155 0.294045
166170 0.293239
166185 0.293717
166200 0.295114
166215 0.298068
166230 0.300579
166245 0.301727
166260 0.301813
166275 0.301266
166290 0.301144
166305 0.300534
166320 0.300451
166335 0.300567
166350 0.298336
166365 0.297184
166380 0.29874
166395 0.300565
166410 0.301471
166425 0.301378
166440 0.301491
166455 0.3
166470 0.297565
166485 0.295703
166500 0.294171
166515 0.292643
166530 0.290487
166545 0.289703
166560 0.288777
166575 0.2894
166590 0.289069
166605 0.288433
166620 0.289039
166635 0.289251
166650 0.287988
166665 0.286838
166680 0.285578
166695 0.284808
166710 0.283654
166725 0.28313
166740 0.284268
166755 0.284117
166770 0.284961
166785 0.285495
166800 0.284483
166815 0.284318
166830 0.283657
166845 0.283616
166860 0.283394
166875 0.284989
166890 0.286738
166905 0.287947
166920 0.290566
166935 0.293012
166950 0.293845
166965 0.295103
166980 0.295844
166995 0.296202
167010 0.296745
167025 0.29911
167040 0.301922
167055 0.303679
167070 0.305845
167085 0.307572
167100 0.309585
167115 0.310722
167130 0.30952
167145 0.30593
167160 0.302729
167175 0.299399
167190 0.297254
167205 0.293643
167220 0.291685
167235 0.290094
167250 0.288813
167265 0.289223
167280 0.288809
167295 0.288083
167310 0.289342
167325 0.288949
167340 0.29016
167355 0.29049
167370 0.288983
167385 0.288627
167400 0.285434
167415 0.283832
167430 0.282552
167445 0.279524
167460 0.277999
