# Time-averaged data for fix msdDump
# TimeStep c_msdID[4]
45000 0
45015 0.0419472
45030 0.0800052
45045 0.107506
45060 0.132933
45075 0.154745
45090 0.168015
45105 0.178168
45120 0.183766
45135 0.186119
45150 0.185436
45165 0.182737
45180 0.178436
45195 0.173402
45210 0.168115
45225 0.163678
45240 0.161069
45255 0.159124
45270 0.157973
45285 0.157203
45300 0.155863
45315 0.155039
45330 0.155257
45345 0.156457
45360 0.157307
45375 0.157855
45390 0.158051
45405 0.157148
45420 0.156162
45435 0.155394
45450 0.154017
45465 0.151772
45480 0.149169
45495 0.147496
45510 0.147188
45525 0.147734
45540 0.148783
45555 0.150352
45570 0.150686
45585 0.151287
45600 0.151658
45615 0.152359
45630 0.153775
45645 0.15494
45660 0.155347
45675 0.15563
45690 0.156266
45705 0.156493
45720 0.156123
45735 0.155717
45750 0.155484
45765 0.1551
45780 0.154301
45795 0.15395
45810 0.153421
45825 0.153182
45840 0.153378
45855 0.15265
45870 0.153474
45885 0.15385
45900 0.152758
45915 0.15207
45930 0.15227
45945 0.152258
45960 0.153115
45975 0.154015
45990 0.155066
46005 0.156562
46020 0.157647
46035 0.158778
46050 0.159828
46065 0.160776
46080 0.161825
46095 0.161985
46110 0.161505
46125 0.159044
46140 0.156528
46155 0.154645
46170 0.15379
46185 0.154404
46200 0.155003
46215 0.155377
46230 0.155608
46245 0.1558
46260 0.156035
46275 0.156584
46290 0.156737
46305 0.157347
46320 0.158633
46335 0.159031
46350 0.159659
46365 0.160368
46380 0.161272
46395 0.161054
46410 0.16059
46425 0.160537
46440 0.160656
46455 0.159986
46470 0.159985
46485 0.160176
46500 0.159849
46515 0.15909
46530 0.157457
46545 0.154956
46560 0.153445
46575 0.152577
46590 0.152285
46605 0.152409
46620 0.152136
46635 0.151631
46650 0.151194
46665 0.151429
46680 0.151249
46695 0.151502
46710 0.15217
46725 0.153168
46740 0.15342
46755 0.153518
46770 0.15392
46785 0.154013
46800 0.154424
46815 0.153277
46830 0.153134
46845 0.153908
46860 0.155456
46875 0.156668
46890 0.158585
46905 0.161203
46920 0.162629
46935 0.163456
46950 0.163749
46965 0.163473
46980 0.16256
46995 0.161309
47010 0.161406
47025 0.161235
47040 0.160096
47055 0.159348
47070 0.159012
47085 0.158975
47100 0.157637
47115 0.156559
47130 0.155963
47145 0.155762
47160 0.155628
47175 0.154875
47190 0.155194
47205 0.155516
47220 0.155404
47235 0.155331
47250 0.1556
47265 0.155335
47280 0.155604
47295 0.154698
47310 0.154345
47325 0.153256
47340 0.151513
47355 0.150267
47370 0.149362
47385 0.149907
47400 0.150903
47415 0.15253
47430 0.153811
47445 0.154244
47460 0.154091
47475 0.154367
47490 0.154814
47505 0.155159
47520 0.15496
47535 0.155687
47550 0.156284
47565 0.157405
47580 0.158974
47595 0.160013
47610 0.160073
47625 0.160002
47640 0.159112
47655 0.159489
47670 0.160105
47685 0.160688
47700 0.159796
47715 0.159771
47730 0.159552
47745 0.159914
47760 0.160228
47775 0.160296
47790 0.160072
47805 0.159565
47820 0.159287
47835 0.158333
47850 0.158061
47865 0.158388
47880 0.158104
47895 0.156968
47910 0.155753
47925 0.155803
47940 0.155858
47955 0.155613
47970 0.154156
47985 0.153208
48000 0.152853
48015 0.152612
48030 0.151618
48045 0.152405
48060 0.153645
48075 0.154527
48090 0.154898
48105 0.154665
48120 0.155096
48135 0.155596
48150 0.156366
48165 0.157008
48180 0.157007
48195 0.157971
48210 0.158316
48225 0.157635
48240 0.157543
48255 0.157746
48270 0.157496
48285 0.157314
48300 0.157501
48315 0.158113
48330 0.157917
48345 0.158221
48360 0.159246
48375 0.159458
48390 0.158557
48405 0.157063
48420 0.156847
48435 0.157155
48450 0.156982
48465 0.157425
48480 0.158186
48495 0.159365
48510 0.159158
48525 0.157571
48540 0.156513
48555 0.156874
48570 0.157426
48585 0.158237
48600 0.159066
48615 0.16038
48630 0.160211
48645 0.159693
48660 0.160555
48675 0.161707
48690 0.162046
48705 0.161081
48720 0.160393
48735 0.160058
48750 0.15966
48765 0.158388
48780 0.157602
48795 0.157589
48810 0.156834
48825 0.156643
48840 0.157539
48855 0.158102
48870 0.157499
48885 0.156535
48900 0.155134
48915 0.154405
48930 0.154184
48945 0.154442
48960 0.154337
48975 0.153976
48990 0.155597
49005 0.157145
49020 0.158627
49035 0.158973
49050 0.158324
49065 0.157425
49080 0.157313
49095 0.156896
49110 0.156729
49125 0.155
49140 0.15411
49155 0.154088
49170 0.154017
49185 0.154256
49200 0.154945
49215 0.155365
49230 0.156059
49245 0.157176
49260 0.158175
49275 0.157992
49290 0.158034
49305 0.158372
49320 0.159035
49335 0.158355
49350 0.158165
49365 0.158491
49380 0.158827
49395 0.158642
49410 0.15832
49425 0.158921
49440 0.159933
49455 0.160517
49470 0.15973
49485 0.15882
49500 0.157932
49515 0.157437
49530 0.156894
49545 0.156245
49560 0.155908
49575 0.155034
49590 0.154501
49605 0.155035
49620 0.155275
49635 0.155125
49650 0.155206
49665 0.15568
49680 0.155856
49695 0.156302
49710 0.156177
49725 0.154624
49740 0.153954
49755 0.153098
49770 0.152254
49785 0.152592
49800 0.152909
49815 0.154078
49830 0.15525
49845 0.156558
49860 0.157391
49875 0.157583
49890 0.158076
49905 0.157637
49920 0.157698
49935 0.157215
49950 0.156574
