# Time-averaged data for fix msdDump
# TimeStep c_msdID[4]
117840 0.231529
117855 0.230676
117870 0.230147
117885 0.230799
117900 0.230978
117915 0.230308
117930 0.229216
117945 0.229289
117960 0.229215
117975 0.229046
117990 0.230619
118005 0.231648
118020 0.231412
118035 0.230835
118050 0.229608
118065 0.229431
118080 0.229924
118095 0.230201
118110 0.230229
118125 0.229409
118140 0.229813
118155 0.230103
118170 0.231546
118185 0.232921
118200 0.234158
118215 0.234288
118230 0.234327
118245 0.234367
118260 0.235386
118275 0.236624
118290 0.237316
118305 0.235708
118320 0.235255
118335 0.235115
118350 0.234189
118365 0.234596
118380 0.234741
118395 0.235736
118410 0.235472
118425 0.234688
118440 0.23526
118455 0.234339
118470 0.233908
118485 0.232456
118500 0.232074
118515 0.231081
118530 0.230927
118545 0.230669
118560 0.230088
118575 0.230524
118590 0.231555
118605 0.231831
118620 0.232526
118635 0.232866
118650 0.232306
118665 0.233373
118680 0.233166
118695 0.231952
118710 0.232412
118725 0.231925
118740 0.232125
118755 0.232375
118770 0.2331
118785 0.234416
118800 0.233206
118815 0.232395
118830 0.233495
118845 0.234481
118860 0.234796
118875 0.236535
118890 0.23851
118905 0.239098
118920 0.239001
118935 0.238638
118950 0.237735
118965 0.237534
118980 0.237557
118995 0.236944
119010 0.236285
119025 0.236366
119040 0.237061
119055 0.237166
119070 0.237024
119085 0.236947
119100 0.236175
119115 0.235971
119130 0.236245
119145 0.235473
119160 0.235666
119175 0.234893
119190 0.233211
119205 0.232345
119220 0.231952
119235 0.231385
119250 0.231859
119265 0.232136
119280 0.232838
119295 0.233096
119310 0.233014
119325 0.233202
119340 0.233416
119355 0.234444
119370 0.234786
119385 0.236038
119400 0.236924
119415 0.237678
119430 0.238482
119445 0.237632
119460 0.236408
119475 0.234761
119490 0.233492
119505 0.232859
119520 0.232711
119535 0.23131
119550 0.230114
119565 0.227593
119580 0.227152
119595 0.225837
119610 0.226394
119625 0.22889
119640 0.231341
119655 0.233387
119670 0.235459
119685 0.23584
119700 0.23504
119715 0.234864
119730 0.234902
119745 0.234862
119760 0.234489
119775 0.233914
119790 0.234066
119805 0.233532
119820 0.233815
119835 0.23445
119850 0.235269
119865 0.236529
119880 0.235452
119895 0.235448
119910 0.23375
119925 0.230469
119940 0.229091
119955 0.228133
119970 0.228622
119985 0.22872
120000 0.228872
