# Time-averaged data for fix msdDump
# TimeStep c_msdID[4]
555000 0
555015 0.182177
555030 0.42699
555045 0.654954
555060 0.872981
555075 1.07203
555090 1.25232
555105 1.41152
555120 1.55888
555135 1.70328
555150 1.84256
555165 1.97825
555180 2.10796
555195 2.2333
555210 2.35895
555225 2.48331
555240 2.60388
555255 2.72457
555270 2.84663
555285 2.96735
555300 3.09859
555315 3.21737
555330 3.32805
555345 3.43525
555360 3.54662
555375 3.6655
555390 3.78066
555405 3.88487
555420 3.98988
555435 4.09748
555450 4.20508
555465 4.32134
555480 4.44787
555495 4.56171
555510 4.67147
555525 4.77055
555540 4.87412
555555 4.97141
555570 5.08389
555585 5.19584
555600 5.29965
555615 5.39489
555630 5.49809
555645 5.59435
555660 5.68912
555675 5.79236
555690 5.89476
555705 6.00444
555720 6.11156
555735 6.21804
555750 6.32858
555765 6.44799
555780 6.56241
555795 6.66629
555810 6.78001
555825 6.89642
555840 7.01926
555855 7.14714
555870 7.26454
555885 7.36654
555900 7.46875
555915 7.57445
555930 7.69159
555945 7.79322
555960 7.88779
555975 7.99504
555990 8.12042
556005 8.24829
556020 8.372
556035 8.49997
556050 8.63031
556065 8.74935
556080 8.87125
556095 8.98292
556110 9.0929
556125 9.20391
556140 9.31526
556155 9.4215
556170 9.53773
556185 9.65766
556200 9.76949
556215 9.89342
556230 10.0184
556245 10.1304
556260 10.2347
556275 10.3562
556290 10.462
556305 10.5804
556320 10.6846
556335 10.7799
556350 10.8813
556365 10.989
556380 11.1102
556395 11.2101
556410 11.3117
556425 11.4227
556440 11.5524
556455 11.6905
556470 11.8047
556485 11.9255
556500 12.0337
556515 12.1473
556530 12.254
556545 12.3695
556560 12.4881
556575 12.6033
556590 12.7151
556605 12.8023
556620 12.903
556635 13.0062
556650 13.1079
556665 13.2061
556680 13.3148
556695 13.4142
556710 13.5099
556725 13.6068
556740 13.7073
556755 13.8092
556770 13.9196
556785 14.0372
556800 14.1621
556815 14.265
556830 14.3679
556845 14.4713
556860 14.5586
556875 14.6553
556890 14.7636
556905 14.8671
556920 14.9814
556935 15.0932
556950 15.2159
556965 15.3307
556980 15.444
556995 15.5521
557010 15.6604
557025 15.7646
557040 15.8661
557055 15.9709
557070 16.0501
557085 16.1615
557100 16.2938
557115 16.4344
557130 16.562
557145 16.6659
557160 16.7733
557175 16.883
557190 16.9908
557205 17.1014
557220 17.2024
557235 17.288
557250 17.3746
557265 17.4716
557280 17.5767
557295 17.6875
557310 17.778
557325 17.8856
557340 17.9804
557355 18.0983
557370 18.2142
557385 18.3194
557400 18.4293
557415 18.5424
557430 18.6268
557445 18.7256
557460 18.8128
557475 18.9277
557490 19.0388
557505 19.1658
557520 19.2893
557535 19.4182
557550 19.5138
557565 19.6177
557580 19.7252
557595 19.8371
557610 19.9361
557625 20.0587
557640 20.1961
557655 20.3256
557670 20.4389
557685 20.5302
557700 20.62
557715 20.7311
557730 20.8259
557745 20.9096
557760 21.024
557775 21.1025
557790 21.2058
557805 21.3127
557820 21.4035
557835 21.491
557850 21.5957
557865 21.7224
557880 21.846
557895 21.945
557910 22.0675
557925 22.1814
557940 22.2871
557955 22.4068
557970 22.5363
557985 22.6554
558000 22.7926
558015 22.9159
558030 23.0023
558045 23.0916
558060 23.2077
558075 23.3329
558090 23.4566
558105 23.5798
558120 23.6595
558135 23.7573
558150 23.8611
558165 23.9647
558180 24.0402
558195 24.1403
558210 24.2702
558225 24.3754
558240 24.4828
558255 24.5989
558270 24.7498
558285 24.8737
558300 24.9879
558315 25.0866
558330 25.1925
558345 25.3187
558360 25.433
558375 25.5275
558390 25.6274
558405 25.7143
558420 25.8011
558435 25.9263
558450 26.0665
558465 26.1794
558480 26.2852
558495 26.4303
558510 26.5392
558525 26.6623
558540 26.7808
558555 26.9003
558570 27.0191
558585 27.1348
558600 27.2439
558615 27.3429
558630 27.4623
558645 27.5945
558660 27.6904
558675 27.7959
558690 27.9173
558705 28.02
558720 28.1537
558735 28.3016
558750 28.4377
558765 28.5729
558780 28.6916
558795 28.8198
558810 28.9297
558825 29.0268
558840 29.1456
558855 29.2834
558870 29.3987
558885 29.5183
558900 29.5926
558915 29.7132
558930 29.8332
558945 29.9323
558960 30.052
558975 30.1436
558990 30.2314
559005 30.3305
559020 30.4197
559035 30.5263
559050 30.6068
559065 30.7397
559080 30.8524
559095 30.9455
559110 31.0548
559125 31.1734
559140 31.2984
559155 31.4273
559170 31.5442
559185 31.6545
559200 31.768
559215 31.9174
559230 32.0328
559245 32.1721
559260 32.312
559275 32.436
559290 32.5488
559305 32.6601
559320 32.7592
559335 32.8715
559350 32.9548
559365 33.0568
559380 33.1633
559395 33.2747
559410 33.3962
559425 33.5237
559440 33.6671
559455 33.8114
559470 33.9347
559485 34.0446
559500 34.1519
559515 34.2775
559530 34.4157
559545 34.5476
